Label,Damage Descriptions
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
1,24-story residential building; structural failure of beams; ground floor cracks
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,R/C and masonry building damage.
3,Masonry building failure. Out of plane failure of unreinforced masonry wall.
3,Masonry building failure. Out of plane failure of unreinforced masonry wall. Inadequate anchorage to roof diaphragm and lateral failures of lintels due to out-of-plane load.
1,Masonry buildings. No visible sign of failure in buildings.
3,Masonry building failure. Out of plane failure of unreinforced masonry wall. Inadequate anchor to floor diaphragm and inadequate strength of the floor diaphragm.
3,Masonry building failure. Out of plane failure of unreinforced masonry walls. No sign of reinforcements at the top where failure occurred.
3,"Masonry building failure. Out of plane failure of unreinforced masonry walls. Note where perpendicular wall lies, out-of-plane failure did not occur."
3,"Masonry building failure. Out of plane failure of unreinforced masonry walls. Note where perpendicular wall lies, out-of-plane failure did not occur."
3,Masonry building failure. Out of plane failure of unreinforced masonry walls. No sign of reinforcements at the top where failure occurred.
3,Masonry building failure.
3,Large shear crack in the wall
3,R/C building damage
3,Column failure
3,Masonry buildings failure
3,Masonry buildings failure
3,Masonry buildings failure
3,Masonry buildings failure
3,Masonry buildings failure
2,Masonry buildings failure
3,Masonry buildings failure
3,Masonry buildings failure
3,Masonry buildings failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
3,masonry building failure
2,"No noticable damages observed from exterior, chimney damages are inspected.Stay away until further inspection"
1,Cracks in wood ridge beam appear to be ordinary shrinkage cracks
1,"Cracks in GYPBD, roof beam @ porch & interior beam twisted."
1,minor cracks in chimney - home appears safe and secure
2,No use of front porch except to enter /exit home
2,front door does not open
1,"chimney fell from house, no futher threat of injury"
3,Chimney through roof
2,[ATC for 1030 through 1040 - but prev entries only for 1030 & 1040] OK to occ while construction of adj bldg prooceeds - parking area not accessible
1,"Rear of unit 921 bldg of stucco about 6"" above sill, dosent appear to have rim joist. Cracking 7"" above sill, may desire more through struc eng eval"
1,no placard placed - minor stucco cracks
2,Rock veneer loose in front. Stairs coming loose from landings
2,"Cracked chimney, occupants stay 25 ft. aWy from chimney"
1,structure good
1,structure good
1,structure good
2,"Collapse, partial collapse, or building off foundation"
1,Non-struct/corbels slightly detach from struct. N-side under bay window;elect'l conduit detached from under box. Repair needed
2,[ATC shared with red for Unit A] no occupancy except as noted on tag - need engineer eval
3,"steel roof  off, damage with wind uplift, tank rocking (B-Tank)"
3,"adjacent building failing UPS, Pleasures, law office)"
2,minor cracks in north exterior wall and south interior wall near stage
1,(Lucky's CVS) - beam in fron tof CVS is shored up
1,Interior GYP board cracking
2,chimney down from the ground level to the roof.
1,Stucco diagonal cracks @ garage header and garage side door. Inspected
2,Clay roof tiles fractured wood roof rafters
2,chimney seperated from wall interior and exterior
1,"Already been yellow tag, restricted area is @ backyard. Looks like there is on-going work. We didn't gain access"
2,Chimney Down
1, 
1,No visual damage
1,minor cracking interior sheetrock
1,Minor exterior/interior cracks. No visual structural damage
2,Advise not to use LR & master/spare bdrm. Under chimney (Monitor use) crack visible but not leaving owner claims wobbly chim. verified by contractor.
2,front entry stair separated from structure; sewer line leaking; chimney above roof fell away - engr eval req - do not use fireplace
3,"walkway  nails all pulled away from beams, 2x12 suports roof overhang"
2,Several loose brick and missing mortor joint
3,Unsafe building (Bounty Hunter)
2,Smell gas @ H20 heater. Recommend inspection on H20 heater. Chimney issues reported 7 other possible cracks. Stay clear from area until inspected
2,No information provided
2,"Chimney is slightly twisted above roof line, stair step cracking is visable on the face of chimney"
2,chimney shifted with fallen bricks
1,Owner not present no access- exterior assessment only GREEN TAG
2,[Andaz] façade work in entry
2,OK to occupy avoid chimney area
2, 
1,exterior only
1,"Green tag, no comments"
2,block wall falling down
2,cracked foundation
2,severe cracking at roofline; collapse hazard - use caution around fireplace and do not use
2,"fallen debris from damaged parapet, remove harzards"
1,Minor ext. stucco cracks (intermitent) GREEN TAG
2,brick facia separated from building structure and may fall to the north
1,"onwer has replaced water heater, AC united moved 1 ft, now bolted down; sidewalk has buckled"
